center,left,right,steer,stuff,stuff,speed
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_39_387.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_39_387.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_39_387.jpg,0.1610775,1,0,29.53414
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_39_463.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_39_463.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_39_463.jpg,0,1,0,30.18544
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_39_530.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_39_530.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_39_530.jpg,0,1,0,30.18897
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_39_663.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_39_663.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_39_663.jpg,0,1,0,30.1147
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_44_054.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_44_054.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_44_054.jpg,0,0,0,9.536156
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_44_128.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_44_128.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_44_128.jpg,0,0,0,9.458263
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_44_205.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_44_205.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_44_205.jpg,0,0.2296407,0,9.495037
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_44_280.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_44_280.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_44_280.jpg,0.1234522,0.455379,0,9.753946
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_44_350.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_44_350.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_44_350.jpg,0.198408,0.627123,0,10.10172
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_44_426.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_44_426.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_44_426.jpg,0.2659935,0.8934839,0,10.75232
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_44_507.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_44_507.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_44_507.jpg,0.2781545,1,0,11.69583
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_44_574.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_44_574.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_44_574.jpg,0.3386277,1,0,12.00825
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_44_653.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_44_653.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_44_653.jpg,0.3590802,1,0,13.05087
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_44_732.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_44_732.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_44_732.jpg,0.3590802,1,0,13.94873
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_44_808.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_44_808.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_44_808.jpg,0.3590802,1,0,14.8222
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_44_881.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_44_881.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_44_881.jpg,0.3598909,1,0,15.67902
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_44_947.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_44_947.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_44_947.jpg,0.3598909,1,0,16.18646
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_45_026.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_45_026.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_45_026.jpg,0.3598909,1,0,17.15149
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_45_092.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_45_092.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_45_092.jpg,0.3335053,1,0,17.68076
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_45_163.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_45_163.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_45_163.jpg,0.1844782,1,0,18.5615
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_45_233.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_45_233.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_45_233.jpg,0.1837043,1,0,19.21365
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_45_362.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_45_362.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_45_362.jpg,0.09717718,1,0,19.79393
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_48_812.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_48_812.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_48_812.jpg,0,0.08681512,0,11.55071
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_48_885.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_48_885.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_48_885.jpg,0,0,0,11.39218
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_48_953.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_48_953.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_48_953.jpg,0,0.1676277,0,11.44875
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_49_037.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_49_037.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_49_037.jpg,-0.119804,0.454275,0,11.80765
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_49_105.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_49_105.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_49_105.jpg,-0.1847362,0.658536,0,11.89318
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_49_173.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_49_173.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_49_173.jpg,-0.2412294,0.8357788,0,12.30302
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_49_242.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_49_242.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_49_242.jpg,-0.3049823,1,0,13.19402
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_49_316.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_49_316.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_49_316.jpg,-0.3214917,1,0,14.14514
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_49_384.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_49_384.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_49_384.jpg,-0.3214917,1,0,14.62219
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_49_460.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_49_460.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_49_460.jpg,-0.3214917,1,0,15.49079
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_49_529.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_49_529.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_49_529.jpg,-0.3214917,1,0,16.26697
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_49_597.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_49_597.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_49_597.jpg,-0.3214917,1,0,17.10395
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_49_670.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_49_670.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_49_670.jpg,-0.3214917,1,0,17.57636
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_49_743.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_49_743.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_49_743.jpg,-0.3214917,1,0,18.40505
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_49_821.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_49_821.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_49_821.jpg,-0.3214917,1,0,19.23063
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_49_902.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_49_902.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_49_902.jpg,-0.3222656,1,0,20.05157
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_49_979.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_49_979.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_49_979.jpg,-0.3222656,1,0,20.86841
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_50_059.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_50_059.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_50_059.jpg,-0.3222656,1,0,21.67759
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_50_136.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_50_136.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_50_136.jpg,0,1,0,22.45724
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_50_215.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_50_215.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_50_215.jpg,0,1,0,23.06998
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_50_293.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_50_293.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_50_293.jpg,0,1,0,23.84158
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_50_370.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_50_370.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_50_370.jpg,0,1,0,24.61246
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_50_445.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_50_445.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_50_445.jpg,0,1,0,25.38044
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_50_552.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_50_552.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_50_552.jpg,0,1,0,26.14383
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_54_557.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_54_557.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_54_557.jpg,0,1,0,21.59844
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_54_628.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_54_628.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_54_628.jpg,-0.05995725,1,0,22.1439
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_54_704.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_54_704.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_54_704.jpg,-0.3690669,1,0,22.88942
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_54_773.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_54_773.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_54_773.jpg,-0.4291716,1,0,23.40243
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_54_847.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_54_847.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_54_847.jpg,-0.4291716,1,0,24.11322
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_54_922.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_54_922.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_54_922.jpg,-0.4299454,1,0,24.85074
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_54_996.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_54_996.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_54_996.jpg,-0.4299454,1,0,25.59588
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_55_071.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_55_071.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_55_071.jpg,-0.424602,1,0,26.1561
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_55_142.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_55_142.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_55_142.jpg,0,1,0,26.87102
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_55_214.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_55_214.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_55_214.jpg,0,1,0,27.42952
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_55_293.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_55_293.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_55_293.jpg,0,1,0,28.17301
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_55_442.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_55_442.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_55_442.jpg,0,1,0,28.89042
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_59_282.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_59_282.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_59_282.jpg,0,0,0,16.85211
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_59_349.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_59_349.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_59_349.jpg,0,0,0,16.75112
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_59_418.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_59_418.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_59_418.jpg,0,0.09931505,0,16.62485
/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/center_2018_07_07_18_07_59_490.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/left_2018_07_07_18_07_59_490.jpg,/Users/hitesh/Documents/GitHub/CarND-Behavioral-Cloning-P3/owndata-recovery2/IMG/right_2018_07_07_18_07_59_490.jpg,-0.0078125,0.2761949,0,16.6813
